area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Malacostraca","Lobsters, crabs, shrimps, krill","Shrimps","Crustaceans","USA",Subsistence,Landings,Unreported,0.0324868700,47.62575142
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Malacostraca","Lobsters, crabs, shrimps, krill","Shrimps","Crustaceans","USA",Artisanal,Landings,Reported,3.2000000000,4691.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,70.0000000000,102620
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,378.3000000000,554587.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,6.0318879014,8842.74766351575
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.2081909175,305.207885088816
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,47.7605060200,70016.90182532
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,1.4863996845,2179.06193741842
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,25.7459849337,37743.613912834
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,2.6507799029,3886.04333760467
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,1.0481505899,1536.58876482841
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","USA",Subsistence,Landings,Unreported,0.0007511842,1.10123607281306
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,5.4941479970,8054.42096352874
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,13.3350752476,19549.2203130114
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,26.7258402498,39180.0818062261
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","USA",Artisanal,Landings,Reported,22963.9000000000,33665077.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Cardiidae","Cockles","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,17.4181786406,25535.0498871724
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Veneridae","Venus clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,17.7025656571,25951.9612533674
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Solenidae","Razor, knife clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,15.5690634639,22824.2470380377
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,30.9598233904,45387.1010903726
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,59.4651843991,87175.9603290769
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,20.4570085119,29989.9744784309
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,359.4000000000,526880.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,77.9548000000,114281.7368
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Discards,Unreported,2.0000000000,2932
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,59.8387986777,87723.678861478
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.2104098767,3240.46087918948
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,67.4612013223,98898.1211385221
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,3.5792000000,5247.1072
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,15.3175066047,22455.4646825007
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,49.8220000000,73039.0519999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Unreported,74.7330000000,109558.578
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Chionoecetes","Tanner, snow crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,25.4907731179,37369.4733908499
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Chionoecetes","Tanner, snow crabs","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,59206.4000000000,86796582.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,4.9929533926,7319.66967360348
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,39838.2560447111,58402883.3615466
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,79.4750800661,116510.467376858
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,44912.9439552889,65842375.8384534
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,115.3699000000,169132.2734
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,9604.4327275880,14080098.378644
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,985.0396439281,1444068.11799861
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,10827.8672724120,15873653.421356
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,16.4892000000,24173.1672
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,36636.6687878873,53709356.4430429
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,580.8128704369,851471.668060547
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,41303.5312121127,60550976.7569571
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,16.9344000000,24825.8304
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,3211.0354881940,4707378.02569239
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,1422.3816195223,2085211.45421966
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,3620.0645118060,5307014.57430761
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,298.8192000000,438068.9472
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,5100.6817622260,7477599.46342327
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,296.5072988309,434679.700086027
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,5750.4182377740,8430113.13657672
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,224.4330000000,329018.778
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,41.3185541421,60573.0003723011
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,1.4254261252,2089.67469951093
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,69.5800000000,102004.28
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,11.1523053809,16349.2796884336
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,7.4856000000,10973.8896
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Industrial,Discards,Unreported,32.0236984944,46946.7419928056
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Industrial,Landings,Reported,693.3335902859,1016427.04335907
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,19.4665282731,28537.9304484143
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Artisanal,Landings,Reported,1573.1000000000,2306164.6
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,1.6775843698,2459.33868605745
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Industrial,Discards,Unreported,212.5405976117,311584.516098773
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Industrial,Landings,Reported,2457.6846318741,3602965.67032748
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.2259697294,331.271623231891
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,5.5605774208,8151.80649885908
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,22.7910000000,33411.606
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,4.5836497610,6719.63054962719
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,13.4315498093,19690.6520204053
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,3.4899916649,5116.32778077101
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,2324.1000000000,3407130.6
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,22.0000000000,32252
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1979,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,202.3135971358,296591.733401081
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,9091.2000000000,13327699.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1979,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,325.1664970400,476694.08466064
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,0.1700354953,249.272036085523
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,4.6589060005,6829.95619677801
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Limanda aspera","Yellowfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,1.0487979419,1537.53778276153
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1979,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,27046.7000045000,39650462.206597
